878569.508,74819.244,2017-10-02 09:43:22.578412
878587.336,74821.924,2017-10-02 09:43:22.843851
878591.784,74822.14,2017-10-02 09:43:23.111417
878592.904,74822.14,2017-10-02 09:43:23.383543
878593.272,74822.356,2017-10-02 09:43:23.653082
878606.184,74822.356,2017-10-02 09:43:23.919972
878607.552,74822.356,2017-10-02 09:43:24.186012
878608.432,74822.356,2017-10-02 09:43:24.473761
878608.912,74822.356,2017-10-02 09:43:24.741817
878608.912,74822.356,2017-10-02 09:43:25.003570
878616.96,74822.356,2017-10-02 09:43:25.273459
878617.464,74822.62,2017-10-02 09:43:25.538211
878622.992,74822.62,2017-10-02 09:43:25.807933
878625.556,74822.62,2017-10-02 09:43:26.078201
878629.644,74823.472,2017-10-02 09:43:26.343927
878634.1,74826.856,2017-10-02 09:43:26.610408
878646.48,74828.36,2017-10-02 09:43:26.880572
878647.456,74828.36,2017-10-02 09:43:27.147205
878652.628,74828.36,2017-10-02 09:43:27.413777
878655.692,74828.36,2017-10-02 09:43:27.680553
878658.516,74828.36,2017-10-02 09:43:27.946603
878665.076,74828.36,2017-10-02 09:43:28.214514
878671.548,74828.36,2017-10-02 09:43:28.479623
878671.548,74828.36,2017-10-02 09:43:28.748221
878672.276,74828.36,2017-10-02 09:43:29.013942
878682.78,74829.212,2017-10-02 09:43:29.281785
878683.036,74829.212,2017-10-02 09:43:29.547900
878685.476,74829.212,2017-10-02 09:43:29.816029
878687.184,74829.212,2017-10-02 09:43:30.083824
878687.44,74829.212,2017-10-02 09:43:30.349481
878688.912,74829.212,2017-10-02 09:43:30.616448
878689.152,74829.212,2017-10-02 09:43:30.883403
878689.152,74829.212,2017-10-02 09:43:31.150440
878695.144,74829.212,2017-10-02 09:43:31.416253
878695.144,74829.212,2017-10-02 09:43:31.684279
878695.512,74829.212,2017-10-02 09:43:31.949384
878695.752,74829.212,2017-10-02 09:43:32.219254
878697.02,74829.212,2017-10-02 09:43:32.484767
878702.556,74829.212,2017-10-02 09:43:32.751278
878702.556,74831.352,2017-10-02 09:43:33.021711
878709.032,74835.628,2017-10-02 09:43:33.286865
878711.512,74835.628,2017-10-02 09:43:33.551419
878711.752,74835.628,2017-10-02 09:43:33.819451
878711.752,74835.628,2017-10-02 09:43:34.084970
878714.728,74835.628,2017-10-02 09:43:34.351309
878717.356,74849.804,2017-10-02 09:43:34.620550
878721.28,74850.596,2017-10-02 09:43:34.899172
878721.28,74850.596,2017-10-02 09:43:35.166440
878726.552,74850.596,2017-10-02 09:43:35.429586
878727.176,74850.596,2017-10-02 09:43:35.702006
878736.792,74850.596,2017-10-02 09:43:35.967590
878739.744,74851.196,2017-10-02 09:43:36.235651
878741.672,74851.196,2017-10-02 09:43:36.500855
878741.912,74851.196,2017-10-02 09:43:36.773366
878743.512,74851.196,2017-10-02 09:43:37.040140
878750.2,74851.196,2017-10-02 09:43:37.307894
878751.868,74851.196,2017-10-02 09:43:37.576220
878752.108,74851.196,2017-10-02 09:43:37.848801
878752.364,74851.196,2017-10-02 09:43:38.127628
878752.364,74851.196,2017-10-02 09:43:38.399644
878754.072,74852.876,2017-10-02 09:43:38.807080
878754.936,74856.212,2017-10-02 09:43:39.124343
878759.704,74857.98,2017-10-02 09:43:39.396070
878761.704,74857.98,2017-10-02 09:43:39.666009
878762.328,74857.98,2017-10-02 09:43:39.944796
878762.656,74857.98,2017-10-02 09:43:40.234418
878763.648,74857.98,2017-10-02 09:43:40.507974
878764.384,74857.98,2017-10-02 09:43:40.782538
878765.136,74857.98,2017-10-02 09:43:41.057257
878766.732,74857.98,2017-10-02 09:43:41.325061
878766.988,74857.98,2017-10-02 09:43:41.588194
878766.988,74857.98,2017-10-02 09:43:41.857694
878767.756,74857.98,2017-10-02 09:43:42.129411
878769.304,74857.98,2017-10-02 09:43:42.407518
878772.652,74860.82,2017-10-02 09:43:42.693766
878773.156,74860.82,2017-10-02 09:43:42.986571
878775.508,74863.5,2017-10-02 09:43:43.265440
878775.748,74863.5,2017-10-02 09:43:43.546510
878775.988,74863.5,2017-10-02 09:43:43.816813
878775.988,74863.5,2017-10-02 09:43:44.132679
878776.644,74863.5,2017-10-02 09:43:44.400790
878776.644,74863.5,2017-10-02 09:43:44.665755
878776.9,74863.5,2017-10-02 09:43:44.930106
878782.04,74863.5,2017-10-02 09:43:45.197783
878783.4,74864.916,2017-10-02 09:43:45.461148
878785.108,74865.18,2017-10-02 09:43:45.728330
878785.476,74865.612,2017-10-02 09:43:45.988969
878786.76,74865.876,2017-10-02 09:43:46.253236
878788.944,74866.956,2017-10-02 09:43:46.520366
878789.68,74866.956,2017-10-02 09:43:46.786947
878789.68,74866.956,2017-10-02 09:43:47.054880
878792.968,74867.172,2017-10-02 09:43:47.324280
878793.928,74867.172,2017-10-02 09:43:47.589319
878793.928,74867.172,2017-10-02 09:43:47.856380
878794.552,74867.172,2017-10-02 09:43:48.122726
878794.808,74867.172,2017-10-02 09:43:48.387556
878795.432,74867.172,2017-10-02 09:43:48.655177
878797.684,74867.172,2017-10-02 09:43:48.922132
878798.576,74867.172,2017-10-02 09:43:49.189049
878802.676,74868.412,2017-10-02 09:43:49.455943
878804.044,74868.412,2017-10-02 09:43:49.722480
878804.044,74868.412,2017-10-02 09:43:49.987338
878805.644,74870.256,2017-10-02 09:43:50.260646
878809.388,74870.784,2017-10-02 09:43:50.531378
878809.652,74871.0,2017-10-02 09:43:50.799688
878809.916,74871.264,2017-10-02 09:43:51.061906
878816.424,74877.324,2017-10-02 09:43:51.328818
878817.2,74879.92,2017-10-02 09:43:51.594144
878820.244,74881.424,2017-10-02 09:43:51.861497
878820.764,74881.424,2017-10-02 09:43:52.125717
878821.568,74881.424,2017-10-02 09:43:52.390860
878823.556,74881.424,2017-10-02 09:43:52.658450
878828.292,74881.688,2017-10-02 09:43:52.922671
878828.292,74881.688,2017-10-02 09:43:53.191752
878828.916,74881.688,2017-10-02 09:43:53.459382
878829.156,74881.688,2017-10-02 09:43:53.727160
878829.156,74881.688,2017-10-02 09:43:53.994669
878829.668,74881.688,2017-10-02 09:43:54.285242
878829.668,74881.688,2017-10-02 09:43:54.555725
878830.884,74885.136,2017-10-02 09:43:54.829065
878842.968,74888.184,2017-10-02 09:43:55.096208
878857.352,74890.432,2017-10-02 09:43:55.362683
